"timestamp";"temperature";"humidity";"windstrength";"leafwtness";"rain"
"2023-01-05 00:00:00.000";"7.22";"99.00";"0.00";"1.00";"0.0"
"2023-01-05 01:00:00.000";"7.83";"99.00";"0.35";"1.00";"0.0"
"2023-01-05 02:00:00.000";"7.95";"99.67";"0.28";"1.00";"0.0"
"2023-01-05 03:00:00.000";"7.90";"99.33";"0.10";"1.00";"0.0"
"2023-01-05 04:00:00.000";"7.45";"99.67";"0.00";"1.00";"0.0"
"2023-01-05 05:00:00.000";"7.18";"100.00";"0.03";"1.00";"0.0"
"2023-01-05 06:00:00.000";"7.15";"100.00";"0.00";"1.00";"0.0"
"2023-01-05 07:00:00.000";"7.47";"100.00";"0.02";"1.00";"0.0"
"2023-01-05 08:00:00.000";"7.98";"100.00";"0.02";"1.00";"0.0"
"2023-01-05 09:00:00.000";"9.05";"99.33";"0.12";"1.00";"0.0"
"2023-01-05 10:00:00.000";"12.55";"81.33";"0.72";"0.33";"0.0"
"2023-01-05 11:00:00.000";"14.13";"62.83";"3.20";"0.00";"0.0"
"2023-01-05 12:00:00.000";"14.98";"59.17";"3.67";"0.00";"0.0"
"2023-01-05 13:00:00.000";"14.35";"64.67";"2.98";"0.00";"0.0"
"2023-01-05 14:00:00.000";"14.03";"67.50";"3.22";"0.00";"0.0"
"2023-01-05 15:00:00.000";"14.48";"67.17";"4.62";"0.00";"0.0"
"2023-01-05 16:00:00.000";"14.72";"68.00";"3.72";"0.00";"0.0"
"2023-01-05 17:00:00.000";"13.62";"73.67";"2.68";"0.00";"0.0"
"2023-01-05 18:00:00.000";"11.28";"83.67";"2.20";"0.00";"0.0"
"2023-01-05 19:00:00.000";"11.05";"86.00";"1.83";"0.00";"0.0"
"2023-01-05 20:00:00.000";"10.87";"87.67";"0.58";"0.00";"0.0"
"2023-01-05 21:00:00.000";"10.22";"89.50";"0.92";"0.00";"0.0"
"2023-01-05 22:00:00.000";"9.52";"91.00";"0.13";"0.00";"0.0"
"2023-01-05 23:00:00.000";"11.35";"89.50";"1.08";"0.00";"0.0"
"2023-01-06 00:00:00.000";"11.53";"86.17";"1.43";"0.00";"0.0"
"2023-01-06 01:00:00.000";"10.13";"88.50";"0.58";"0.00";"0.0"
"2023-01-06 02:00:00.000";"9.08";"88.67";"0.65";"0.00";"0.0"
"2023-01-06 03:00:00.000";"8.70";"85.50";"0.00";"0.00";"0.0"
"2023-01-06 04:00:00.000";"7.78";"90.33";"0.12";"0.00";"0.0"
"2023-01-06 05:00:00.000";"9.32";"88.33";"0.82";"0.00";"0.0"
"2023-01-06 06:00:00.000";"10.33";"85.50";"2.27";"0.00";"0.0"
"2023-01-06 07:00:00.000";"9.72";"81.17";"1.32";"0.00";"0.0"
"2023-01-06 08:00:00.000";"9.90";"87.17";"0.65";"0.00";"0.0"
"2023-01-06 09:00:00.000";"10.82";"80.67";"0.78";"0.00";"0.0"
"2023-01-06 10:00:00.000";"13.20";"73.83";"0.75";"0.00";"0.0"
"2023-01-06 11:00:00.000";"14.18";"68.33";"2.37";"0.00";"0.0"
"2023-01-06 12:00:00.000";"15.37";"57.00";"3.78";"0.00";"0.0"
"2023-01-06 13:00:00.000";"15.52";"52.67";"5.33";"0.00";"0.0"
"2023-01-06 14:00:00.000";"15.70";"53.17";"3.82";"0.00";"0.0"
"2023-01-06 15:00:00.000";"15.70";"59.17";"5.15";"0.00";"0.0"
"2023-01-06 16:00:00.000";"15.18";"63.17";"4.87";"0.00";"0.0"
"2023-01-06 17:00:00.000";"14.15";"70.83";"2.62";"0.00";"0.0"
"2023-01-06 18:00:00.000";"11.27";"81.67";"0.78";"0.00";"0.0"
"2023-01-06 19:00:00.000";"8.75";"91.50";"0.00";"0.00";"0.0"
"2023-01-06 20:00:00.000";"8.23";"89.83";"0.13";"0.00";"0.0"
"2023-01-06 21:00:00.000";"7.10";"93.17";"0.00";"0.00";"0.0"
"2023-01-06 22:00:00.000";"7.43";"93.00";"0.08";"0.00";"0.0"
"2023-01-06 23:00:00.000";"7.58";"95.17";"0.05";"0.00";"0.0"
"2023-01-07 00:00:00.000";"7.55";"97.00";"0.03";"0.00";"0.0"
"2023-01-07 01:00:00.000";"7.40";"97.83";"0.05";"0.00";"0.0"
"2023-01-07 02:00:00.000";"8.00";"96.17";"0.00";"0.00";"0.0"
"2023-01-07 03:00:00.000";"8.08";"95.50";"0.25";"0.00";"0.0"
"2023-01-07 04:00:00.000";"7.88";"94.83";"0.53";"0.00";"0.0"
"2023-01-07 05:00:00.000";"8.17";"96.33";"0.15";"0.00";"0.0"
"2023-01-07 06:00:00.000";"7.60";"97.50";"0.02";"0.00";"0.0"
"2023-01-07 07:00:00.000";"7.40";"98.50";"0.00";"1.00";"0.0"
"2023-01-07 08:00:00.000";"7.08";"99.00";"0.00";"1.00";"0.0"
"2023-01-07 09:00:00.000";"9.33";"98.83";"0.20";"1.00";"0.0"
"2023-01-07 10:00:00.000";"14.32";"81.17";"0.52";"0.00";"0.0"
"2023-01-07 11:00:00.000";"14.88";"61.33";"0.90";"0.00";"0.0"
"2023-01-07 12:00:00.000";"15.45";"52.83";"1.45";"0.00";"0.0"
"2023-01-07 13:00:00.000";"16.15";"45.50";"1.78";"0.00";"0.0"
"2023-01-07 14:00:00.000";"16.48";"45.50";"2.70";"0.00";"0.0"
"2023-01-07 15:00:00.000";"16.05";"54.17";"5.25";"0.00";"0.0"
"2023-01-07 16:00:00.000";"14.90";"61.67";"4.25";"0.00";"0.0"
"2023-01-07 17:00:00.000";"12.92";"71.83";"3.28";"0.00";"0.0"
"2023-01-07 18:00:00.000";"11.37";"80.83";"0.88";"0.00";"0.0"
"2023-01-07 19:00:00.000";"10.55";"83.67";"0.02";"0.00";"0.0"
"2023-01-07 20:00:00.000";"10.23";"84.17";"0.05";"0.00";"0.0"
"2023-01-07 21:00:00.000";"9.88";"85.67";"0.00";"0.00";"0.0"
"2023-01-07 22:00:00.000";"9.83";"86.00";"0.02";"0.00";"0.0"
"2023-01-07 23:00:00.000";"8.10";"93.50";"0.12";"0.00";"0.0"
"2023-01-08 00:00:00.000";"7.70";"95.00";"0.00";"0.00";"0.0"
"2023-01-08 01:00:00.000";"7.25";"97.33";"0.05";"0.67";"0.0"
"2023-01-08 02:00:00.000";"7.12";"98.00";"0.00";"1.00";"0.0"
"2023-01-08 03:00:00.000";"6.93";"97.67";"0.02";"1.00";"0.0"
"2023-01-08 04:00:00.000";"7.12";"96.50";"0.03";"1.00";"0.0"
"2023-01-08 05:00:00.000";"7.45";"95.00";"0.00";"0.00";"0.0"
"2023-01-08 06:00:00.000";"7.67";"96.33";"0.10";"0.00";"0.0"
"2023-01-08 07:00:00.000";"7.87";"95.33";"0.60";"0.00";"0.0"
"2023-01-08 08:00:00.000";"8.52";"91.50";"0.25";"0.00";"0.0"
"2023-01-08 09:00:00.000";"10.07";"88.00";"0.17";"0.00";"0.0"
"2023-01-08 10:00:00.000";"13.05";"77.50";"0.65";"0.00";"0.0"
"2023-01-08 11:00:00.000";"14.10";"67.00";"3.10";"0.00";"0.0"
"2023-01-08 12:00:00.000";"14.48";"64.17";"6.67";"0.00";"0.0"
"2023-01-08 13:00:00.000";"15.10";"60.50";"6.30";"0.00";"0.0"
"2023-01-08 14:00:00.000";"15.45";"59.83";"6.60";"0.00";"0.0"
"2023-01-08 15:00:00.000";"15.93";"62.33";"4.78";"0.00";"0.0"
"2023-01-08 16:00:00.000";"15.57";"68.50";"3.72";"0.00";"0.0"
"2023-01-08 17:00:00.000";"14.45";"74.17";"2.48";"0.00";"0.0"
"2023-01-08 18:00:00.000";"11.20";"83.67";"0.98";"0.00";"0.0"
"2023-01-08 19:00:00.000";"9.67";"87.83";"0.37";"0.00";"0.0"
"2023-01-08 20:00:00.000";"9.47";"85.00";"0.23";"0.00";"0.0"
"2023-01-08 21:00:00.000";"8.23";"86.67";"0.18";"0.00";"0.0"
"2023-01-08 22:00:00.000";"6.34";"89.40";"0.06";"0.00";"0.0"
"2023-01-08 23:00:00.000";"6.13";"88.83";"0.27";"0.00";"0.0"
"2023-01-09 00:00:00.000";"7.07";"82.83";"0.20";"0.00";"0.0"
"2023-01-09 01:00:00.000";"7.65";"78.67";"0.18";"0.00";"0.0"
"2023-01-09 02:00:00.000";"6.60";"82.00";"0.00";"0.00";"0.0"
"2023-01-09 03:00:00.000";"6.03";"85.00";"0.02";"0.00";"0.0"
"2023-01-09 04:00:00.000";"6.02";"88.83";"0.00";"0.00";"0.0"
"2023-01-09 05:00:00.000";"5.95";"94.00";"0.00";"0.00";"0.0"
"2023-01-09 06:00:00.000";"6.18";"93.50";"0.03";"0.00";"0.0"
"2023-01-09 07:00:00.000";"6.35";"94.83";"0.02";"0.00";"0.0"
"2023-01-09 08:00:00.000";"6.37";"97.67";"0.00";"0.67";"0.0"
"2023-01-09 09:00:00.000";"8.37";"97.83";"0.00";"1.00";"0.0"
"2023-01-09 10:00:00.000";"13.62";"76.67";"0.50";"0.00";"0.0"
"2023-01-09 11:00:00.000";"13.98";"61.17";"3.53";"0.00";"0.0"
"2023-01-09 12:00:00.000";"14.07";"63.00";"3.58";"0.00";"0.0"
"2023-01-09 13:00:00.000";"15.54";"54.20";"5.40";"0.00";"0.0"
"2023-01-09 14:00:00.000";"14.53";"57.17";"4.37";"0.00";"0.0"
"2023-01-09 15:00:00.000";"13.94";"64.80";"5.82";"0.00";"0.0"
"2023-01-09 16:00:00.000";"14.33";"61.67";"3.00";"0.00";"0.0"
"2023-01-09 17:00:00.000";"14.44";"60.60";"3.12";"0.00";"0.0"
"2023-01-09 18:00:00.000";"10.50";"79.17";"0.60";"0.00";"0.0"
"2023-01-09 19:00:00.000";"7.93";"94.67";"0.00";"0.00";"0.0"
"2023-01-09 20:00:00.000";"7.10";"97.50";"0.00";"0.83";"0.0"
"2023-01-09 21:00:00.000";"8.98";"96.50";"0.00";"1.00";"0.0"
"2023-01-09 22:00:00.000";"10.20";"90.00";"0.00";"0.00";"0.0"
"2023-01-09 23:00:00.000";"10.73";"89.83";"0.10";"0.00";"0.0"
"2023-01-10 00:00:00.000";"11.02";"89.17";"0.12";"0.00";"0.0"
"2023-01-10 01:00:00.000";"10.93";"90.83";"0.13";"0.00";"0.0"
"2023-01-10 02:00:00.000";"11.20";"92.00";"0.27";"0.33";"0.0"
"2023-01-10 03:00:00.000";"11.52";"95.83";"1.65";"1.00";"0.0"
"2023-01-10 04:00:00.000";"12.45";"95.33";"6.62";"0.83";"0.3"
"2023-01-10 05:00:00.000";"12.38";"95.40";"8.60";"1.00";"0.0"
"2023-01-10 06:00:00.000";"12.33";"97.67";"11.22";"1.00";"3.3"
"2023-01-10 07:00:00.000";"11.70";"99.00";"14.98";"1.00";"5.1"
"2023-01-10 08:00:00.000";"11.13";"99.00";"9.77";"1.00";"0.3"
"2023-01-10 09:00:00.000";"11.17";"99.00";"9.70";"1.00";"0.6"
"2023-01-10 10:00:00.000";"9.62";"98.50";"9.38";"1.00";"3.6"
"2023-01-10 11:00:00.000";"8.85";"98.17";"4.15";"0.83";"1.5"
"2023-01-10 12:00:00.000";"9.24";"98.60";"1.56";"1.00";"0.6"
"2023-01-10 13:00:00.000";"10.08";"94.50";"3.02";"1.00";"1.5"
"2023-01-10 14:00:00.000";"11.77";"85.50";"8.05";"0.00";"0.0"
"2023-01-10 15:00:00.000";"9.76";"86.00";"7.46";"0.60";"0.0"
"2023-01-10 16:00:00.000";"10.08";"87.33";"10.02";"0.50";"0.6"
"2023-01-10 17:00:00.000";"9.02";"78.17";"10.55";"0.00";"0.0"
"2023-01-10 18:00:00.000";"8.75";"84.83";"7.53";"0.67";"0.3"
"2023-01-10 19:00:00.000";"6.87";"95.83";"4.03";"1.00";"4.2"
"2023-01-10 20:00:00.000";"6.94";"96.60";"2.58";"1.00";"3.3"
"2023-01-10 21:00:00.000";"6.77";"98.00";"4.75";"1.00";"5.4"
"2023-01-10 22:00:00.000";"7.33";"98.00";"3.95";"0.67";"1.5"
"2023-01-10 23:00:00.000";"7.25";"95.33";"5.07";"1.00";"0.9"
"2023-01-11 00:00:00.000";"5.92";"97.50";"0.18";"1.00";"0.0"
"2023-01-11 01:00:00.000";"6.62";"98.67";"0.78";"1.00";"0.3"
"2023-01-11 02:00:00.000";"7.13";"98.00";"2.22";"1.00";"0.6"
"2023-01-11 03:00:00.000";"6.28";"98.60";"0.00";"1.00";"0.3"
"2023-01-11 04:00:00.000";"6.42";"99.00";"0.08";"1.00";"1.8"
"2023-01-11 05:00:00.000";"5.83";"97.00";"1.82";"1.00";"0.3"
"2023-01-11 06:00:00.000";"5.73";"95.83";"1.15";"0.00";"0.0"
"2023-01-11 07:00:00.000";"6.18";"94.00";"0.74";"1.00";"0.6"
"2023-01-11 08:00:00.000";"6.27";"92.67";"2.13";"0.00";"0.3"
"2023-01-11 09:00:00.000";"5.85";"95.17";"0.97";"0.00";"0.3"
"2023-01-11 10:00:00.000";"9.62";"82.00";"0.82";"0.00";"0.0"
"2023-01-11 11:00:00.000";"9.50";"74.17";"3.42";"0.00";"0.0"
"2023-01-11 12:00:00.000";"11.42";"61.83";"3.18";"0.00";"0.0"
"2023-01-11 13:00:00.000";"12.43";"55.50";"3.82";"0.00";"0.0"
"2023-01-11 14:00:00.000";"12.90";"57.50";"3.87";"0.00";"0.0"
"2023-01-11 15:00:00.000";"12.90";"60.25";"4.75";"0.00";"0.0"
"2023-01-11 16:00:00.000";"11.98";"67.67";"5.05";"0.00";"0.0"
"2023-01-11 17:00:00.000";"11.18";"70.00";"3.57";"0.00";"0.0"
"2023-01-11 18:00:00.000";"8.28";"75.83";"0.68";"0.00";"0.0"
"2023-01-11 19:00:00.000";"7.55";"78.00";"1.48";"0.00";"0.0"
"2023-01-11 20:00:00.000";"8.50";"73.40";"3.04";"0.00";"0.0"
"2023-01-11 21:00:00.000";"8.30";"77.50";"2.93";"0.00";"0.0"
"2023-01-11 22:00:00.000";"8.72";"68.50";"2.40";"0.00";"0.0"
"2023-01-11 23:00:00.000";"7.33";"82.67";"1.63";"0.67";"0.6"
"2023-01-12 00:00:00.000";"5.90";"94.67";"0.13";"1.00";"0.0"
"2023-01-12 01:00:00.000";"6.53";"94.83";"0.28";"1.00";"0.0"
"2023-01-12 02:00:00.000";"6.55";"94.50";"1.27";"1.00";"0.3"
"2023-01-12 03:00:00.000";"6.18";"92.80";"0.36";"0.00";"0.0"
"2023-01-12 04:00:00.000";"5.63";"93.67";"0.53";"0.00";"0.0"
"2023-01-12 05:00:00.000";"5.27";"94.17";"0.70";"0.00";"0.0"
"2023-01-12 06:00:00.000";"5.02";"94.17";"0.23";"0.00";"0.0"
"2023-01-12 07:00:00.000";"4.98";"93.33";"0.10";"0.00";"0.0"
"2023-01-12 08:00:00.000";"4.68";"94.50";"0.28";"0.00";"0.0"
"2023-01-12 09:00:00.000";"6.64";"89.80";"0.14";"0.00";"0.0"
"2023-01-12 10:00:00.000";"10.85";"72.17";"0.33";"0.00";"0.0"
"2023-01-12 11:00:00.000";"12.32";"58.60";"0.72";"0.00";"0.0"
"2023-01-12 12:00:00.000";"12.40";"58.67";"3.53";"0.00";"0.0"
"2023-01-12 13:00:00.000";"12.52";"55.33";"5.43";"0.00";"0.0"
"2023-01-12 14:00:00.000";"12.74";"57.60";"5.46";"0.00";"0.0"
"2023-01-12 15:00:00.000";"10.00";"74.33";"3.73";"0.00";"0.0"
"2023-01-12 16:00:00.000";"9.40";"80.00";"1.38";"0.00";"0.0"
"2023-01-12 17:00:00.000";"9.37";"80.67";"0.73";"0.00";"0.0"
"2023-01-12 18:00:00.000";"8.32";"85.17";"0.08";"0.00";"0.0"
"2023-01-12 19:00:00.000";"6.32";"93.50";"0.00";"0.00";"0.0"
"2023-01-12 20:00:00.000";"6.38";"93.83";"0.00";"0.00";"0.0"
"2023-01-12 21:00:00.000";"6.33";"91.67";"0.02";"0.00";"0.0"
"2023-01-12 22:00:00.000";"6.05";"91.33";"0.02";"0.00";"0.0"
"2023-01-12 23:00:00.000";"6.00";"87.83";"0.15";"0.00";"0.0"
"2023-01-13 00:00:00.000";"5.15";"89.17";"0.08";"0.00";"0.0"
"2023-01-13 01:00:00.000";"5.95";"86.00";"0.15";"0.00";"0.0"
"2023-01-13 02:00:00.000";"5.53";"86.33";"0.75";"0.00";"0.0"
"2023-01-13 03:00:00.000";"4.95";"89.17";"0.05";"0.00";"0.0"
"2023-01-13 04:00:00.000";"6.30";"84.00";"0.48";"0.00";"0.0"
"2023-01-13 05:00:00.000";"7.00";"80.00";"1.60";"0.00";"0.0"
"2023-01-13 06:00:00.000";"7.07";"77.67";"0.65";"0.00";"0.0"
"2023-01-13 07:00:00.000";"6.07";"81.00";"0.15";"0.00";"0.0"
"2023-01-13 08:00:00.000";"5.43";"81.83";"0.10";"0.00";"0.0"
"2023-01-13 09:00:00.000";"8.04";"72.80";"0.56";"0.00";"0.0"
"2023-01-13 10:00:00.000";"11.32";"60.00";"0.90";"0.00";"0.0"
"2023-01-13 11:00:00.000";"12.95";"48.33";"1.23";"0.00";"0.0"
"2023-01-13 12:00:00.000";"13.12";"49.67";"2.67";"0.00";"0.0"
"2023-01-13 13:00:00.000";"13.84";"45.60";"1.80";"0.00";"0.0"
"2023-01-13 14:00:00.000";"14.15";"51.50";"3.37";"0.00";"0.0"
"2023-01-13 15:00:00.000";"13.83";"56.83";"4.02";"0.00";"0.0"
"2023-01-13 16:00:00.000";"13.22";"61.83";"4.48";"0.00";"0.0"
"2023-01-13 17:00:00.000";"12.27";"65.67";"3.28";"0.00";"0.0"
"2023-01-13 18:00:00.000";"9.75";"67.17";"1.25";"0.00";"0.0"
"2023-01-13 19:00:00.000";"6.42";"79.83";"0.52";"0.00";"0.0"
"2023-01-13 20:00:00.000";"5.92";"75.83";"0.20";"0.00";"0.0"
"2023-01-13 21:00:00.000";"6.98";"67.80";"0.56";"0.00";"0.0"
"2023-01-13 22:00:00.000";"5.52";"74.33";"0.02";"0.00";"0.0"
"2023-01-13 23:00:00.000";"5.02";"81.20";"0.04";"0.00";"0.0"
"2023-01-14 00:00:00.000";"6.20";"81.50";"0.20";"0.00";"0.0"
"2023-01-14 01:00:00.000";"5.03";"89.83";"0.00";"0.00";"0.0"
"2023-01-14 02:00:00.000";"5.47";"90.50";"0.00";"0.00";"0.0"
"2023-01-14 03:00:00.000";"6.12";"90.50";"0.23";"0.00";"0.0"
"2023-01-14 04:00:00.000";"6.48";"88.80";"0.06";"0.00";"0.0"
"2023-01-14 05:00:00.000";"4.70";"93.17";"0.02";"0.00";"0.0"
"2023-01-14 06:00:00.000";"5.32";"94.00";"0.02";"0.00";"0.0"
"2023-01-14 07:00:00.000";"5.15";"93.50";"0.00";"0.00";"0.0"
"2023-01-14 08:00:00.000";"5.12";"92.83";"0.03";"0.00";"0.0"
"2023-01-14 09:00:00.000";"6.50";"89.33";"0.00";"0.00";"0.0"
"2023-01-14 10:00:00.000";"12.42";"69.00";"0.37";"0.00";"0.0"
"2023-01-14 11:00:00.000";"11.55";"68.33";"0.35";"0.00";"0.0"
"2023-01-14 12:00:00.000";"12.62";"63.67";"1.52";"0.00";"0.0"
"2023-01-14 13:00:00.000";"13.47";"56.33";"4.68";"0.00";"0.0"
"2023-01-14 14:00:00.000";"14.06";"54.00";"4.34";"0.00";"0.0"
"2023-01-14 15:00:00.000";"13.85";"55.67";"4.58";"0.00";"0.0"
"2023-01-14 16:00:00.000";"13.68";"62.17";"4.43";"0.00";"0.0"
"2023-01-14 17:00:00.000";"12.25";"66.17";"4.55";"0.00";"0.0"
"2023-01-14 18:00:00.000";"9.08";"78.67";"0.88";"0.00";"0.0"
"2023-01-14 19:00:00.000";"6.58";"93.00";"0.15";"0.00";"0.0"
"2023-01-14 20:00:00.000";"7.10";"87.33";"0.95";"0.00";"0.0"
"2023-01-14 21:00:00.000";"6.90";"83.83";"0.18";"0.00";"0.0"
"2023-01-14 22:00:00.000";"7.60";"81.00";"0.60";"0.00";"0.0"
"2023-01-14 23:00:00.000";"9.52";"70.33";"1.70";"0.00";"0.0"
"2023-01-15 00:00:00.000";"8.55";"75.83";"0.20";"0.00";"0.0"
"2023-01-15 01:00:00.000";"7.62";"81.40";"0.00";"0.00";"0.0"
"2023-01-15 02:00:00.000";"8.95";"80.17";"0.65";"0.00";"0.0"
"2023-01-15 03:00:00.000";"8.40";"85.33";"0.03";"0.00";"0.0"
"2023-01-15 04:00:00.000";"7.97";"89.67";"0.05";"0.00";"0.0"
"2023-01-15 05:00:00.000";"7.00";"94.17";"0.00";"0.00";"0.0"
"2023-01-15 06:00:00.000";"7.50";"93.67";"0.33";"0.00";"0.0"
"2023-01-15 07:00:00.000";"7.55";"87.00";"1.12";"0.00";"0.0"
"2023-01-15 08:00:00.000";"8.33";"71.83";"5.07";"0.00";"0.0"
"2023-01-15 09:00:00.000";"8.53";"68.17";"3.17";"0.00";"0.0"
"2023-01-15 10:00:00.000";"9.02";"66.67";"4.42";"0.00";"0.0"
"2023-01-15 11:00:00.000";"10.80";"59.40";"2.14";"0.00";"0.0"
"2023-01-15 12:00:00.000";"12.65";"49.83";"2.28";"0.00";"0.0"
"2023-01-15 13:00:00.000";"13.55";"52.33";"3.82";"0.00";"0.0"
"2023-01-15 14:00:00.000";"13.14";"61.00";"2.86";"0.00";"0.0"
"2023-01-15 15:00:00.000";"13.73";"64.33";"2.77";"0.00";"0.0"
"2023-01-15 16:00:00.000";"13.97";"69.67";"3.63";"0.00";"0.0"
"2023-01-15 17:00:00.000";"11.93";"71.50";"1.65";"0.00";"0.0"
"2023-01-15 18:00:00.000";"10.28";"72.33";"0.43";"0.00";"0.0"
"2023-01-15 19:00:00.000";"8.70";"74.17";"0.95";"0.00";"0.0"
"2023-01-15 20:00:00.000";"9.50";"69.83";"2.83";"0.00";"0.0"
"2023-01-15 21:00:00.000";"9.25";"71.83";"2.83";"0.00";"0.0"
"2023-01-15 22:00:00.000";"7.65";"81.17";"0.47";"0.00";"0.0"
"2023-01-15 23:00:00.000";"6.17";"87.33";"0.02";"0.00";"0.0"
"2023-01-16 00:00:00.000";"5.85";"89.50";"0.02";"0.00";"0.0"
"2023-01-16 01:00:00.000";"5.32";"94.17";"0.07";"0.00";"0.0"
"2023-01-16 02:00:00.000";"5.35";"97.00";"0.02";"0.00";"0.0"
"2023-01-16 03:00:00.000";"5.32";"98.00";"0.24";"0.00";"0.0"
"2023-01-16 04:00:00.000";"5.47";"97.00";"0.72";"0.00";"0.0"
"2023-01-16 05:00:00.000";"5.65";"91.17";"0.83";"0.00";"0.0"
"2023-01-16 06:00:00.000";"5.80";"94.83";"0.02";"0.00";"0.0"
"2023-01-16 07:00:00.000";"4.87";"97.50";"0.00";"0.00";"0.0"
"2023-01-16 08:00:00.000";"4.52";"98.00";"0.00";"0.00";"0.0"
"2023-01-16 09:00:00.000";"5.95";"97.67";"0.02";"0.00";"0.0"
"2023-01-16 10:00:00.000";"10.62";"80.00";"0.05";"0.00";"0.0"
"2023-01-16 11:00:00.000";"12.67";"65.17";"1.17";"0.00";"0.0"
"2023-01-16 12:00:00.000";"12.87";"62.67";"5.20";"0.00";"0.0"
"2023-01-16 13:00:00.000";"12.67";"66.50";"5.15";"0.00";"0.0"
"2023-01-16 14:00:00.000";"12.33";"70.50";"6.02";"0.00";"0.0"
"2023-01-16 15:00:00.000";"13.30";"63.00";"6.82";"0.00";"0.0"
"2023-01-16 16:00:00.000";"12.02";"70.50";"4.35";"0.00";"0.0"
"2023-01-16 17:00:00.000";"12.65";"74.67";"5.18";"0.00";"0.0"
"2023-01-16 18:00:00.000";"10.92";"86.17";"1.12";"0.00";"0.0"
"2023-01-16 19:00:00.000";"10.46";"90.40";"0.02";"0.00";"0.0"
"2023-01-16 20:00:00.000";"10.25";"96.83";"0.10";"1.00";"3.3"
"2023-01-16 21:00:00.000";"10.75";"97.83";"0.65";"1.00";"0.0"
"2023-01-16 22:00:00.000";"11.00";"96.80";"2.34";"0.60";"0.0"
"2023-01-16 23:00:00.000";"11.50";"95.17";"3.98";"0.00";"0.0"
"2023-01-17 00:00:00.000";"11.85";"92.67";"6.38";"0.00";"0.0"
"2023-01-17 01:00:00.000";"11.97";"91.67";"7.18";"0.00";"0.0"
"2023-01-17 02:00:00.000";"12.05";"89.83";"10.08";"0.17";"0.0"
"2023-01-17 03:00:00.000";"11.22";"97.83";"7.68";"1.00";"2.1"
"2023-01-17 04:00:00.000";"11.22";"97.50";"7.42";"1.00";"0.6"
"2023-01-17 05:00:00.000";"11.52";"97.67";"6.33";"0.00";"0.0"
"2023-01-17 06:00:00.000";"11.38";"96.50";"4.77";"0.00";"0.0"
"2023-01-17 07:00:00.000";"11.50";"96.00";"5.90";"0.00";"0.0"
"2023-01-17 08:00:00.000";"11.78";"95.60";"5.00";"0.00";"0.0"
"2023-01-17 09:00:00.000";"11.88";"94.50";"6.17";"0.00";"0.0"
"2023-01-17 10:00:00.000";"12.18";"93.67";"4.43";"0.00";"0.0"
"2023-01-17 11:00:00.000";"12.82";"88.60";"5.96";"0.00";"0.0"
"2023-01-17 12:00:00.000";"13.93";"81.00";"8.22";"0.00";"0.0"
"2023-01-17 13:00:00.000";"13.92";"82.00";"9.43";"0.00";"0.0"
"2023-01-17 14:00:00.000";"13.93";"82.50";"8.37";"0.00";"0.0"
"2023-01-17 15:00:00.000";"14.17";"79.67";"9.25";"0.00";"0.0"
"2023-01-17 16:00:00.000";"14.22";"77.83";"9.85";"0.00";"0.0"
"2023-01-17 17:00:00.000";"13.73";"82.33";"7.40";"0.00";"0.0"
"2023-01-17 18:00:00.000";"13.22";"86.00";"3.57";"0.00";"0.0"
"2023-01-17 19:00:00.000";"12.66";"90.60";"2.18";"0.00";"0.0"
"2023-01-17 20:00:00.000";"12.30";"92.00";"1.08";"0.00";"0.0"
"2023-01-17 21:00:00.000";"12.33";"92.50";"2.00";"0.00";"0.0"
"2023-01-17 22:00:00.000";"12.58";"91.67";"2.33";"0.00";"0.0"
"2023-01-17 23:00:00.000";"12.68";"91.40";"4.60";"0.00";"0.0"
"2023-01-18 00:00:00.000";"12.63";"89.83";"4.57";"0.00";"0.0"
"2023-01-18 01:00:00.000";"12.58";"89.33";"6.13";"0.00";"0.0"
"2023-01-18 02:00:00.000";"12.53";"87.50";"7.22";"0.00";"0.0"
"2023-01-18 03:00:00.000";"12.62";"87.67";"6.27";"0.00";"0.0"
"2023-01-18 04:00:00.000";"12.63";"88.33";"5.83";"0.00";"0.0"
"2023-01-18 05:00:00.000";"12.12";"90.83";"2.82";"0.00";"0.0"
"2023-01-18 06:00:00.000";"10.80";"96.50";"0.05";"0.00";"0.0"
"2023-01-18 07:00:00.000";"10.87";"96.67";"0.10";"0.00";"0.0"
"2023-01-18 08:00:00.000";"10.83";"95.83";"0.12";"0.00";"0.0"
"2023-01-18 09:00:00.000";"11.93";"93.67";"0.15";"0.00";"0.0"
"2023-01-18 10:00:00.000";"13.47";"93.00";"2.25";"0.00";"0.0"
"2023-01-18 11:00:00.000";"14.93";"87.50";"5.37";"0.00";"0.0"
"2023-01-18 12:00:00.000";"15.20";"83.83";"6.90";"0.00";"0.0"
"2023-01-18 13:00:00.000";"15.98";"78.50";"6.88";"0.00";"0.0"
"2023-01-18 14:00:00.000";"16.38";"75.67";"8.03";"0.00";"0.0"
"2023-01-18 15:00:00.000";"16.30";"77.50";"7.42";"0.00";"0.0"
"2023-01-18 16:00:00.000";"15.48";"82.67";"6.05";"0.00";"0.0"
"2023-01-18 17:00:00.000";"15.27";"84.83";"4.27";"0.00";"0.0"
"2023-01-18 18:00:00.000";"13.98";"92.67";"3.55";"0.00";"0.0"
"2023-01-18 19:00:00.000";"13.73";"96.33";"1.57";"0.00";"0.0"
